25.17,7.58,217.63,74.9,140.8,,141.1,141.1,0,0,54.1
25.15,7.58,216.89,74.4,142.2,,140.8,140.8,0,0,52.4
25.17,7.58,217.63,74.7,140.7,,141.1,141.1,0,0,52.1
25.14,7.58,216.52,74.4,140.2,,141.1,141.1,0,0,51.9
25.12,7.58,215.79,74.2,141.3,,141.2,141.2,0,0,51.5
25.12,7.58,215.79,74,141.5,,141.3,141.3,0,0,52
25.12,7.58,215.79,74,141.3,,141.4,141.4,0,0,53.2
25.12,7.58,215.79,74,140.8,,141.4,141.4,0,0,50.8
25.09,7.58,214.69,73.8,141.1,,141.1,141.1,0,0,52.7
25.12,7.58,215.79,74,141.3,,141.4,141.4,0,0,54.4
25.12,7.58,215.79,74,140.8,,141.2,141.2,0,0,55.1
25.12,7.58,215.79,74,141.3,,140.9,140.9,0,0,55.9
25.13,7.58,216.15,74.2,140.8,,141.1,141.1,0,0,56.8
25.13,7.58,216.15,74.2,141.4,,141.2,141.2,0,0,57.4
25.14,7.59,216.52,74.3,140.9,,141.1,141.1,0,0,57
25.15,7.59,216.89,74.4,141.6,,141.1,141.1,0,0,57.1
25.17,7.59,217.63,74.4,141.1,,140.9,140.9,0,0,57.1
25.18,7.59,217.99,74.7,141.1,,141,141,0,0,56.8
25.19,7.59,218.36,74.8,139.9,,140.4,140.4,0,0,56.7
25.2,7.59,218.73,74.9,6291.3,,141.3,141.3,0,0,56.7
25.15,7.59,216.89,74.4,141.7,,141.6,141.6,0,0,55.5
25.17,7.59,217.63,74.4,141.8,,141.5,141.5,0,0,55.7
25.14,7.59,216.52,74.7,124,,138.8,138.8,0,0,55.6
25.12,7.57,215.79,74.2,125,,125,125,0,0,55.9
25.13,7.55,216.15,74.2,124.3,,124.9,124.9,0,0,55.4
25.12,7.55,215.79,74,124.3,,124.8,124.8,0,0,55.2
25.12,7.54,215.79,74,125.5,,125.1,125.1,0,0,54
25.11,7.54,215.42,73.9,125.2,,125.5,125.5,0,0,53.6
25.1,7.54,215.05,73.8,125.7,,125.4,125.4,0,0,53.3
25.09,7.54,214.69,73.8,124.9,,125.5,125.5,0,0,53.5
25.07,7.54,213.96,73.7,139.8,,133.8,133.8,0,0,57.1
25.06,7.54,213.59,73.3,125.9,,126.2,126.2,0,0,57.9
25.05,7.54,213.23,73.3,126.7,,126.5,126.5,0,0,57.9
25.09,7.54,214.69,73.7,126.3,,126.9,126.9,0,0,58.1
25.07,7.54,213.96,73.7,126.4,,126.2,126.2,0,0,58
25.11,7.53,215.42,73.8,127.1,,126,126,0,0,58
25.12,7.53,215.79,74,126.3,,126.1,126.1,0,0,57.9
25.12,7.53,215.79,74,158.4,,131.6,131.6,0,0,57.8
25.12,7.57,215.79,74,158.8,,158.5,158.5,0,0,57.5
25.13,7.59,216.15,74.2,159.9,,159.9,159.9,0,0,57.1
25.12,7.61,215.79,74,160.4,,160.1,160.1,0,0,56.5
25.13,7.61,216.15,74,159.8,,160.1,160.1,0,0,55.9
25.14,7.62,216.52,74.2,159.5,,160.2,160.2,0,0,56
25.15,7.62,216.89,74.3,159.4,,159.1,159.1,0,0,55.9
25.15,7.62,216.89,74.4,159.3,,158.9,158.9,0,0,56.1
25.17,7.62,217.63,74.4,158.9,,159.3,159.3,0,0,56.6
25.12,7.62,215.79,74,159.6,,159.4,159.4,0,0,55.3
25.13,7.62,216.15,74,150.5,,158.1,158.1,0,0,55.5
25.11,7.59,215.42,74,126.3,,126.7,126.7,0,0,57
25.1,7.57,215.05,73.8,127.1,,126.8,126.8,0,0,56.9
